#           M M*dndlog10m_ dndlog10m_3778      f(sig)_  lnsigma_3778        mgtm_       mltm_  neff_3778  sigma_3778
  7.94328e+06  3.73001e+09    4.69581e+02  1.07926e-01     -2.980952  6.30639e+10 1.02096e+10  -1.918419   19.706562
  8.91251e+06  3.78238e+09    4.24390e+02  1.09048e-01     -2.960165  6.28761e+10 1.03995e+10  -1.914525   19.301159
  1.00000e+07  3.81369e+09    3.81369e+02  1.10186e-01     -2.939340  6.26862e+10 1.05911e+10  -1.916845   18.903374
  1.12202e+07  3.85130e+09    3.43247e+02  1.11335e-01     -2.918580  6.24946e+10 1.07850e+10  -1.917448   18.514972
  1.25893e+07  3.90469e+09    3.10161e+02  1.12500e-01     -2.897771  6.23007e+10 1.09808e+10  -1.913806   18.133680
  1.41254e+07  3.92952e+09    2.78189e+02  1.13679e-01     -2.876962  6.21048e+10 1.11785e+10  -1.918240   17.760240
  1.58489e+07  3.97743e+09    2.50959e+02  1.14871e-01     -2.856196  6.19072e+10 1.13787e+10  -1.916406   17.395229
  1.77828e+07  4.02840e+09    2.26534e+02  1.16080e-01     -2.835369  6.17070e+10 1.15807e+10  -1.913954   17.036686
  1.99526e+07  4.05447e+09    2.03205e+02  1.17302e-01     -2.814583  6.15050e+10 1.17848e+10  -1.918309   16.686218
  2.23872e+07  4.10888e+09    1.83537e+02  1.18538e-01     -2.793801  6.13009e+10 1.19913e+10  -1.915229   16.343028
  2.51189e+07  4.15129e+09    1.65266e+02  1.19793e-01     -2.772966  6.10944e+10 1.21998e+10  -1.915509   16.006036
  2.81838e+07  4.18699e+09    1.48560e+02  1.21059e-01     -2.752195  6.08859e+10 1.24106e+10  -1.917622   15.677013
  3.16228e+07  4.24574e+09    1.34262e+02  1.22342e-01     -2.731393  6.06751e+10 1.26237e+10  -1.913949   15.354265
  3.54813e+07  4.27769e+09    1.20562e+02  1.23643e-01     -2.710566  6.04620e+10 1.28388e+10  -1.917290   15.037778
  3.98107e+07  4.32550e+09    1.08652e+02  1.24956e-01     -2.689797  6.02469e+10 1.30565e+10  -1.916692   14.728683
  4.46684e+07  4.38571e+09    9.81839e+01  1.26289e-01     -2.668973  6.00291e+10 1.32765e+10  -1.913201   14.425144
  5.01187e+07  4.41361e+09    8.80630e+01  1.27636e-01     -2.648165  5.98092e+10 1.34986e+10  -1.917838   14.128085
  5.62341e+07  4.47085e+09    7.95042e+01  1.28999e-01     -2.627384  5.95871e+10 1.37235e+10  -1.915381   13.837530
  6.30957e+07  4.52535e+09    7.17219e+01  1.30382e-01     -2.606543  5.93621e+10 1.39506e+10  -1.913807   13.552124
  7.07946e+07  4.55810e+09    6.43849e+01  1.31779e-01     -2.585755  5.91351e+10 1.41801e+10  -1.917540   13.273312
  7.94328e+07  4.62125e+09    5.81781e+01  1.33193e-01     -2.564957  5.89056e+10 1.44122e+10  -1.914196   13.000095
  8.91251e+07  4.66428e+09    5.23340e+01  1.34628e-01     -2.544112  5.86734e+10 1.46466e+10  -1.915766   12.731918
  1.00000e+08  4.70974e+09    4.70974e+01  1.36075e-01     -2.523334  5.84391e+10 1.48838e+10  -1.916845   12.470105
  1.12202e+08  4.77751e+09    4.25796e+01  1.37544e-01     -2.502512  5.82019e+10 1.51235e+10  -1.912989   12.213140
  1.25893e+08  4.81071e+09    3.82128e+01  1.39031e-01     -2.481680  5.79622e+10 1.53655e+10  -1.917143   11.961348
  1.41254e+08  4.87020e+09    3.44784e+01  1.40532e-01     -2.460896  5.77202e+10 1.56107e+10  -1.915463   11.715309
  1.58489e+08  4.93595e+09    3.11438e+01  1.42056e-01     -2.440053  5.74750e+10 1.58583e+10  -1.912616   11.473644
  1.77828e+08  4.96921e+09    2.79439e+01  1.43597e-01     -2.419240  5.72274e+10 1.61084e+10  -1.917032   11.237315
  1.99526e+08  5.03571e+09    2.52383e+01  1.45155e-01     -2.398440  5.69773e+10 1.63616e+10  -1.914320   11.005991
  2.23872e+08  5.09336e+09    2.27512e+01  1.46736e-01     -2.377581  5.67240e+10 1.66173e+10  -1.913725   10.778803
  2.51189e+08  5.13524e+09    2.04438e+01  1.48332e-01     -2.356785  5.64683e+10 1.68760e+10  -1.916573   10.556951
  2.81838e+08  5.20928e+09    1.84832e+01  1.49949e-01     -2.335962  5.62097e+10 1.71375e+10  -1.912804   10.339405
  3.16228e+08  5.25230e+09    1.66092e+01  1.51588e-01     -2.315105  5.59482e+10 1.74016e+10  -1.915676   10.125989
  3.54813e+08  5.31043e+09    1.49668e+01  1.53241e-01     -2.294311  5.56841e+10 1.76690e+10  -1.915505    9.917596
  3.98107e+08  5.38662e+09    1.35306e+01  1.54919e-01     -2.273462  5.54167e+10 1.79393e+10  -1.911859    9.712973
  4.46684e+08  5.42384e+09    1.21425e+01  1.56616e-01     -2.252620  5.51464e+10 1.82122e+10  -1.916212    9.512626
  5.01187e+08  5.49440e+09    1.09628e+01  1.58330e-01     -2.231812  5.48735e+10 1.84887e+10  -1.913999    9.316731
  5.62341e+08  5.56615e+09    9.89817e+00  1.60070e-01     -2.210942  5.45970e+10 1.87680e+10  -1.911774    9.124304
  6.30957e+08  5.60626e+09    8.88533e+00  1.61826e-01     -2.190116  5.43176e+10 1.90503e+10  -1.915827    8.936250
  7.07946e+08  5.68439e+09    8.02942e+00  1.63603e-01     -2.169287  5.40354e+10 1.93360e+10  -1.912657    8.752041
  7.94328e+08  5.74336e+09    7.23047e+00  1.65405e-01     -2.148405  5.37497e+10 1.96245e+10  -1.913348    8.571176
  8.91251e+08  5.79717e+09    6.50453e+00  1.67222e-01     -2.127588  5.34612e+10 1.99165e+10  -1.915088    8.394594
  1.00000e+09  5.88274e+09    5.88274e+00  1.69064e-01     -2.106732  5.31692e+10 2.02118e+10  -1.911065    8.221329
  1.12202e+09  5.92722e+09    5.28264e+00  1.70929e-01     -2.085855  5.28739e+10 2.05099e+10  -1.914801    8.051470
  1.25893e+09  6.00005e+09    4.76601e+00  1.72809e-01     -2.065030  5.25757e+10 2.08121e+10  -1.913422    7.885537
  1.41254e+09  6.08443e+09    4.30744e+00  1.74717e-01     -2.044146  5.22736e+10 2.11173e+10  -1.910172    7.722559
  1.58489e+09  6.12644e+09    3.86553e+00  1.76644e-01     -2.023282  5.19684e+10 2.14257e+10  -1.914615    7.563105
  1.77828e+09  6.20890e+09    3.49152e+00  1.78590e-01     -2.002437  5.16600e+10 2.17381e+10  -1.911995    7.407085
  1.99526e+09  6.28545e+09    3.15019e+00  1.80563e-01     -1.981530  5.13476e+10 2.20536e+10  -1.910618    7.253831
  2.23872e+09  6.33592e+09    2.83015e+00  1.82553e-01     -1.960677  5.10321e+10 2.23727e+10  -1.913840    7.104135
  2.51189e+09  6.42712e+09    2.55868e+00  1.84566e-01     -1.939805  5.07130e+10 2.26955e+10  -1.910221    6.957394
  2.81838e+09  6.48624e+09    2.30140e+00  1.86604e-01     -1.918888  5.03902e+10 2.30215e+10  -1.912212    6.813378
  3.16228e+09  6.55478e+09    2.07280e+00  1.88658e-01     -1.898034  5.00641e+10 2.33517e+10  -1.912684    6.672764
  3.54813e+09  6.65128e+09    1.87458e+00  1.90738e-01     -1.877129  4.97340e+10 2.36855e+10  -1.908708    6.534716
  3.98107e+09  6.69966e+09    1.68288e+00  1.92840e-01     -1.856217  4.94002e+10 2.40226e+10  -1.912750    6.399482
  4.46684e+09  6.78652e+09    1.51931e+00  1.94959e-01     -1.835344  4.90631e+10 2.43642e+10  -1.910625    6.267293
  5.01187e+09  6.87874e+09    1.37249e+00  1.97105e-01     -1.814407  4.87214e+10 2.47094e+10  -1.907846    6.137437
  5.62341e+09  6.92767e+09    1.23193e+00  1.99269e-01     -1.793504  4.83763e+10 2.50582e+10  -1.912020    6.010475
  6.30957e+09  7.02394e+09    1.11322e+00  2.01453e-01     -1.772603  4.80275e+10 2.54114e+10  -1.908861    5.886152
